FemaleFrequency,MaleFrequency
0.0018,0.00041
0.00175,4.00E-04
0.00181,0.00042
0.00297,0.00068
0.00554,0.00128
0.0439,0.01011
0.0016,0.00037
0.00438,0.00101
1.00E-05,0
0.03105,0.00715
0.00023,5.00E-05
0.00577,0.00133
0.00671,0.00155
0.00036,8.00E-05
0.00125,0.00029
0.00218,5.00E-04
0.00039,9.00E-05
0.01319,0.00304
0.00018,4.00E-05
0.00213,0.00049
0.00642,0.00148
0.00829,0.00191
0.0125,0.00288
5.00E-05,1.00E-05
0.0131,0.00302
0.00175,4.00E-04
0.0035,0.00081
0.00379,0.00087
0.00379,0.00087
0.01299,0.00299
0.00026,6.00E-05
0.00175,4.00E-04
0.00315,0.00072
0.00063,0.00015
0.00212,0.00049
0.01004,0.00231
0.00204,0.00047
0.007,0.00161
0.00613,0.00141
0.00214,0.00049
0.00408,0.00094
0.00175,4.00E-04
0.01282,0.00295
0.00232,0.00053
0.00613,0.00141
0.00978,0.00225
0.00204,0.00047
0.01048,0.00241
1.00E-05,0
0.04675,0.01076
3.00E-05,1.00E-05
0.00479,0.0011
0.00263,6.00E-04
0.00525,0.00121
0.00043,1.00E-04
0.00552,0.00127
9.00E-05,2.00E-05
0.00124,0.00029
0.003,0.00069
0.00175,4.00E-04
0.00525,0.00121
0.00736,0.00169
0.00053,0.00012
0.00554,0.00128
0.00204,0.00047
0.00318,0.00073
0.01212,0.00279
0.00239,0.00055
0.00204,0.00047
0.07261,0.01672
0.00037,9.00E-05
8.00E-05,2.00E-05
0.00292,0.00067
0.00157,0.00036
0.00755,0.00174
0.00204,0.00047
0,0
0.00257,0.00059
0.00175,4.00E-04
0.0105,0.00242
0.00895,0.00206
0.0016,0.00037
1.00E-04,2.00E-05
0.00402,0.00092
0.00101,0.00023
0.00496,0.00114
0.00263,6.00E-04
0.00169,0.00039
0.00035,8.00E-05
0.00057,0.00013
0.00127,0.00029
0.00496,0.00114
0.01021,0.00235
0.00292,0.00067
0,0
0.00175,4.00E-04
0.00015,4.00E-05
0.00985,0.00227
0.2036,0.04687
0.00097,0.00022
0.00024,6.00E-05
0.00292,0.00067
0.00175,4.00E-04
0.00026,6.00E-05
0.00204,0.00047
0.00175,4.00E-04
0.00438,0.00101
0.00263,6.00E-04
1.00E-05,0
0.0012,0.00028
0.00045,1.00E-04
0.00418,0.00096
0.00286,0.00066
0.0169,0.00389
0.01133,0.00261
0.00214,0.00049
0.01462,0.00337
0.00053,0.00012
9.00E-05,2.00E-05
0.00238,0.00055
0.00032,7.00E-05
0.00903,0.00208
0.00527,0.00121
0.00642,0.00148
0.02986,0.00687
0.01597,0.00368
0.00496,0.00114
0.00315,0.00072
0.00192,0.00044
0.00993,0.00229
5.00E-05,1.00E-05
0.01104,0.00254
0.00057,0.00013
0.00321,0.00074
0.03156,0.00727
0.00095,0.00022
3.00E-04,7.00E-05
0.0013,3.00E-04
0.00018,4.00E-05
0.00175,4.00E-04
0.00525,0.00121
0.01524,0.00351
0.00175,4.00E-04
0.00216,5.00E-04
0.05597,0.01289
0.00073,0.00017
0.00175,4.00E-04
0.00204,0.00047
0.00132,3.00E-04
0.00874,0.00201
0.03063,0.00705
0.00041,9.00E-05
0.00671,0.00154
0.00263,6.00E-04
0.00438,0.00101
0.00233,0.00054
0.0035,0.00081
0.00934,0.00215
0.00108,0.00025
0.0035,0.00081
0.0013,3.00E-04
0.00087,2.00E-04
0.00541,0.00125
0.00039,9.00E-05
0.00569,0.00131
0.00175,4.00E-04
0.0012,0.00028
0.00097,0.00022
0.00263,6.00E-04
0.00315,0.00072
0.0105,0.00242
0.00321,0.00074
3.00E-05,1.00E-05
0,0
7.00E-04,0.00016
0.01101,0.00254
9.00E-05,2.00E-05
0.00063,0.00015
0.00012,3.00E-05
0.0379,0.00873
0.00321,0.00074
0.00204,0.00047
0.0035,0.00081
0.03698,0.00851
1.00E-04,2.00E-05
0.00011,3.00E-05
0.00012,3.00E-05
0.00156,0.00036
0.00011,3.00E-05
0.00123,0.00028
0.00162,0.00037
0.00032,7.00E-05
0.00057,0.00013
0.00068,0.00016
0.00162,0.00037
0.00467,0.00107
0.00286,0.00066
0.02265,0.00522
0.00339,0.00078
0.00158,0.00036
0.00144,0.00033
0.01017,0.00234
0.001,0.00023
0.00293,0.00068
0.00442,0.00102
0.00647,0.00149
0.11157,0.02569
0.00895,0.00206
1.00E-05,0
0,0
0.00026,6.00E-05
0.00044,1.00E-04
0.01104,0.00254
0.00154,0.00036
0.00175,4.00E-04
9.00E-05,2.00E-05
0.00094,0.00022
9.00E-05,2.00E-05
8.00E-05,2.00E-05
0,0
0.00263,6.00E-04
0.00027,6.00E-05
0.00112,0.00026
0.00755,0.00174
0.00041,9.00E-05
0.00281,0.00065
0.00175,4.00E-04
0.00292,0.00067
0.0035,0.00081
0.00504,0.00116
0.00525,0.00121
0.00204,0.00047
0.00496,0.00114
0.00087,2.00E-04
0.00246,0.00057
0.00267,0.00061
0.00175,4.00E-04
0.00321,0.00074
0.0047,0.00108
5.00E-05,1.00E-05
0.00175,4.00E-04
0.00076,0.00018
0.0038,0.00088
7.00E-05,2.00E-05
0.00207,0.00048
0,0
0.00066,0.00015
0.0145,0.00334
0.00292,0.00067
0.00646,0.00149
0.00642,0.00148
0.00047,0.00011
0.00321,0.00074
1.00E-05,0
0.00826,0.0019
9.00E-05,2.00E-05
0.00519,0.0012
0.00233,0.00054
0.00086,2.00E-04
0.0829,0.01909
0.00051,0.00012
0.00036,8.00E-05
0.00292,0.00067
0.00175,4.00E-04
0.01298,0.00299
0.00705,0.00162
0.01459,0.00336
0.00051,0.00012
0.00554,0.00128
0,0
0.0068,0.00156
0.00791,0.00182
0.00175,4.00E-04
0.01126,0.00259
0.00554,0.00128
0.00512,0.00118
0.00175,4.00E-04
0.01586,0.00365
0.00209,0.00048
0.00148,0.00034
0.00388,0.00089
0.00175,4.00E-04
0.00632,0.00146
0.00847,0.00195
0.00204,0.00047
0,0
0.00263,6.00E-04
0.03563,0.0082
0.00907,0.00209
0.00175,4.00E-04
0.00082,0.00019
0.00108,0.00025
0.00175,4.00E-04
0.00095,0.00022
0.00067,0.00015
0.00022,5.00E-05
0,0
0.01299,0.00299
4.00E-05,1.00E-05
0.00233,0.00054
0.00896,0.00206
0.00108,0.00025
0.006,0.00138
0.00026,6.00E-05
0.00071,0.00016
0.00175,4.00E-04
0.01192,0.00275
0.00817,0.00188
0.00362,0.00083
0.00405,0.00093
0.00084,0.00019
0.00316,0.00073
0.00286,0.00066
0.00292,0.00067
5.00E-05,1.00E-05
0.00175,4.00E-04
0.0068,0.00157
0.00313,0.00072
0.00158,0.00036
0.02218,0.00511
0.0018,0.00041
0.02581,0.00594
0.00011,3.00E-05
0.0079,0.00182
0.00263,6.00E-04
0.00233,0.00054
0.0026,6.00E-04
0.00071,0.00016
9.00E-05,2.00E-05
0.00814,0.00187
0.00827,0.0019
0.00204,0.00047
0.00148,0.00034
0.00185,0.00042
0.01213,0.00279
0.00018,4.00E-05
0.01935,0.00446
0.00021,5.00E-05
0.00487,0.00112
0.00313,0.00072
0,0
0.01745,0.00402
0.00263,6.00E-04
0.00145,0.00033
0.00263,6.00E-04
0.0262,0.00603
0.04525,0.01042
0.00292,0.00067
0.01447,0.00333
0.00613,0.00141
0.00033,8.00E-05
0.01639,0.00377
0.00175,4.00E-04
0.00039,9.00E-05
0.00175,4.00E-04
0.01918,0.00442
0.00262,6.00E-04
0.00044,1.00E-04
0.00175,4.00E-04
0.00175,4.00E-04
0.00239,0.00055
0.00053,0.00012
0.00078,0.00018
0.00288,0.00066
0.00091,0.00021
0.01278,0.00294
0.00408,0.00094
0.00569,0.00131
0.00292,0.00067
0.00519,0.00119
0.06627,0.01526
0.03891,0.00896
0,0
0.00493,0.00113
0.00012,3.00E-05
0.00175,4.00E-04
0.00021,5.00E-05
0.00059,0.00014
0.00916,0.00211
0.00496,0.00114
0.00134,0.00031
0.00044,1.00E-04
0.0142,0.00327
0.00292,0.00067
1.00E-04,2.00E-05
0.02061,0.00475
0.00292,0.00067
0.00057,0.00013
0.00263,6.00E-04
0.01488,0.00343
4.00E-05,1.00E-05
0.00113,0.00026
0.00211,0.00049
0.00204,0.00047
0.00175,4.00E-04
9.00E-05,2.00E-05
0.0035,0.00081
0.00014,3.00E-05
0.00525,0.00121
0.02408,0.00554
0.00012,3.00E-05
0.00233,0.00054
0.00175,4.00E-04
0.00943,0.00217
0.00043,1.00E-04
1.00E-05,0
0.02278,0.00524
7.00E-05,1.00E-05
0.0011,0.00025
0.0053,0.00122
0.0035,0.00081
0.00093,0.00021
0.00613,0.00141
0.00013,3.00E-05
0.00419,0.00096
9.00E-05,2.00E-05
0.00097,0.00022
0.00026,6.00E-05
0.00315,0.00072
0.00299,0.00069
0.01747,0.00402
0.00175,4.00E-04
0.00835,0.00192
0.01234,0.00284
0.0013,3.00E-04
0.00018,4.00E-05
0.01241,0.00286
0.00233,0.00054
0.00204,0.00047
0.00292,0.00067
3.00E-04,7.00E-05
0.0038,0.00088
0.00531,0.00122
0.00889,0.00205
0.00233,0.00054
0.00175,4.00E-04
0.00788,0.00181
0.0058,0.00134
0.00084,0.00019
0.00111,0.00026
0.00204,0.00047
7.00E-05,2.00E-05
2.00E-05,1.00E-05
0.00069,0.00016
0.00036,8.00E-05
6.00E-05,1.00E-05
0.0091,0.0021
0.00526,0.00121
9.00E-05,2.00E-05
0.00525,0.00121
0.00467,0.00107
0.00485,0.00112
0.00175,4.00E-04
0.00233,0.00054
0.01577,0.00363
0.00033,8.00E-05
0.04718,0.01086
0.00171,0.00039
0.00204,0.00047
0.07269,0.01673
0.01342,0.00309
0.00906,0.00209
0.00705,0.00162
0.0035,0.00081
0.00182,0.00042
0.03569,0.00822
0.00583,0.00134
0.00233,0.00054
0.00779,0.00179
0.00913,0.0021
0.0013,3.00E-04
0.00315,0.00072
0.00525,0.00121
0.00293,0.00067
0.00263,6.00E-04
0,0
0.00467,0.00107
0.00022,5.00E-05
0.01952,0.0045
0.00233,0.00054
0.00019,4.00E-05
0.04174,0.00961
0.00311,0.00072
0.00759,0.00175
0.0035,0.00081
0.01722,0.00396
0.00563,0.0013
0.00263,6.00E-04
0.00062,0.00014
0.00204,0.00047
0.00288,0.00066
0.00959,0.00221
0.00408,0.00094
0.03976,0.00915
0.00014,3.00E-05
0.00181,0.00042
0.02278,0.00524
0.0035,0.00081
0.00204,0.00047
0.02943,0.00678
0.00252,0.00058
0.00263,6.00E-04
0.00705,0.00162
0.01733,0.00399
0.00221,0.00051
0.00011,3.00E-05
0.0161,0.00371
0.00127,0.00029
0.00011,2.00E-05
0.00036,8.00E-05
2.00E-05,1.00E-05
0.00175,4.00E-04
0.0124,0.00285
0.00789,0.00182
0.0068,0.00156
0.0118,0.00272
0.00489,0.00113
0.00525,0.00121
0.00204,0.00047
0.00548,0.00126
0.00759,0.00175
0.0016,0.00037
1.00E-05,0
0.00655,0.00151
0.01175,0.0027
0.00044,1.00E-04
0.00095,0.00022
0.00795,0.00183
0.00263,6.00E-04
0.00263,6.00E-04
7.00E-05,2.00E-05
0.00026,6.00E-05
0.07933,0.01826
0.00496,0.00114
0.00554,0.00128
0.00365,0.00084
0.00719,0.00166
0.00233,0.00054
0.01065,0.00245
0.00043,1.00E-04
0.00015,3.00E-05
0.00285,0.00066
0.00063,0.00015
0.00017,4.00E-05
0.03444,0.00793
0.00825,0.0019
3.00E-05,1.00E-05
0.01206,0.00278
0.00438,0.00101
0.00379,0.00087
0.00058,0.00013
0.00273,0.00063
0.00057,0.00013
0.00379,0.00087
0.00573,0.00132
7.00E-04,0.00016
0.00204,0.00047
0.00467,0.00107
0.02618,0.00603
0.00675,0.00155
0.01256,0.00289
0.01098,0.00253
0.00408,0.00094
1.00E-04,2.00E-05
0.00527,0.00121
0.00024,6.00E-05
0.00053,0.00012
0.00216,5.00E-04
0.0032,0.00074
0.00467,0.00107
0.0035,0.00081
0.00292,0.00067
0.00791,0.00182
0.0019,0.00044
0.00233,0.00054
0.01213,0.00279
0.00023,5.00E-05
0.00701,0.00161
0.00154,0.00036
6.00E-05,1.00E-05
0.01722,0.00396
0.00666,0.00153
0.03963,0.00912
0.00233,0.00054
0.11123,0.02561
0.00026,6.00E-05
0.00233,0.00054
4.00E-05,1.00E-05
0.00292,0.00067
0.00313,0.00072
0.00493,0.00113
0.00314,0.00072
0.05166,0.01189
0.00026,6.00E-05
0.00175,4.00E-04
0.00204,0.00047
0.00262,6.00E-04
0.00063,0.00015
0.00012,3.00E-05
0.00467,0.00107
0.00577,0.00133
0.00034,8.00E-05
0.0355,0.00817
0.00175,4.00E-04
0.00233,0.00054
0.00204,0.00047
0.00204,0.00047
0.00263,6.00E-04
1.00E-04,2.00E-05
0.01308,0.00301
0.00407,0.00094
0.01617,0.00372
0.00175,4.00E-04
0.04072,0.00937
4.00E-05,1.00E-05
0.02496,0.00575
0.007,0.00161
1.00E-05,0
0.00326,0.00075
0.00207,0.00048
0.00204,0.00047
0.00079,0.00018
0.00233,0.00054
0.0096,0.00221
0.02194,0.00505
0.00438,0.00101
0.06408,0.01475
0.0035,0.00081
0.01192,0.00274
4.00E-05,1.00E-05
0.00642,0.00148
0.00204,0.00047
0.00204,0.00047
0.00024,6.00E-05
0.00043,1.00E-04
0.00073,0.00017
0.00292,0.00067
0.0031,0.00071
0.0068,0.00156
0.0035,0.00081
0.00157,0.00036
0.00377,0.00087
0.03345,0.0077
0.001,0.00023
0.00493,0.00113
0.01126,0.00259
0.00011,3.00E-05
0.00304,7.00E-04
0.01066,0.00245
0.00379,0.00087
0.00085,2.00E-04
0.00719,0.00166
0.00175,4.00E-04
6.00E-05,1.00E-05
0.00449,0.00103
0.00233,0.00054
0.0053,0.00122
0.00175,4.00E-04
0.01003,0.00231
0.00233,0.00054
0.00641,0.00148
0.0035,0.00081
0.00204,0.00047
0.00292,0.00067
0.03316,0.00764
0.00263,6.00E-04
0.00283,0.00065
0.00469,0.00108
0.00072,0.00016
0.00185,0.00043
0.00175,4.00E-04
0.01878,0.00432
0.60582,0.13948
0.00175,4.00E-04
0.00204,0.00047
0.00233,0.00054
0.00438,0.00101
0.00867,0.002
0.00263,6.00E-04
0.00175,4.00E-04
0.00079,0.00018
0.001,0.00023
0.03446,0.00793
0.00175,4.00E-04
0.00026,6.00E-05
0.00063,0.00015
0.04229,0.00974
0.00011,3.00E-05
0.00175,4.00E-04
0.00263,6.00E-04
0.00204,0.00047
0.00204,0.00047
0.00446,0.00103
0.00026,6.00E-05
0.03735,0.0086
0.05264,0.01212
0.00216,5.00E-04
0.00187,0.00043
0.00263,6.00E-04
0.0026,6.00E-04
0.00211,0.00049
0.00175,4.00E-04
0.00993,0.00229
0.0178,0.0041
0.00026,6.00E-05
0.00026,6.00E-05
0.00204,0.00047
0.00103,0.00024
0.0465,0.01071
0.00233,0.00054
0.00574,0.00132
1.00E-05,0
0.00379,0.00087
0.00175,4.00E-04
0.00496,0.00114
0.00457,0.00105
0.00034,8.00E-05
0.00175,4.00E-04
2.00E-05,0
0.00043,1.00E-04
0.00233,0.00054
0.00204,0.00047
0.00211,0.00049
0.00846,0.00195
0.07266,0.01673
0.00705,0.00162
0.00052,0.00012
0.00122,0.00028
0.00408,0.00094
0.0043,0.00099
0.01359,0.00313
0.00292,0.00067
0.00263,6.00E-04
0.00157,0.00036
0.00035,8.00E-05
0.00554,0.00128
0.00321,0.00074
0.00388,0.00089
0.00362,0.00083
0.00655,0.00151
7.00E-05,2.00E-05
0.00438,0.00101
0.02478,0.0057
0.03279,0.00755
0.00175,4.00E-04
0.00233,0.00054
0.00395,0.00091
0.00233,0.00054
0.00106,0.00024
0.01819,0.00419
0.00493,0.00114
0.03813,0.00878
0.00033,8.00E-05
0.09024,0.02078
0.00233,0.00054
0.00554,0.00128
0.08322,0.01916
0.00233,0.00054
0.00024,6.00E-05
0.00408,0.00094
0.00554,0.00128
0.00233,0.00054
0.13101,0.03016
0.00204,0.00047
0.00233,0.00054
0.00527,0.00121
3.00E-04,7.00E-05
0.00175,4.00E-04
2.00E-05,0
1.00E-04,2.00E-05
0.00286,0.00066
0.00047,0.00011
0.00408,0.00094
0.00113,0.00026
0.00233,0.00054
0.00022,5.00E-05
0.00067,0.00015
0.0035,0.00081
0.00587,0.00135
0.00374,0.00086
0.00024,5.00E-05
0.00043,1.00E-04
0.00263,6.00E-04
0.00204,0.00047
0.00145,0.00033
0.00138,0.00032
0.00175,4.00E-04
0.00193,0.00044
0.00175,4.00E-04
0.0013,3.00E-04
0.0091,0.00209
0.00026,6.00E-05
8.00E-04,0.00018
0.00036,8.00E-05
0.00844,0.00194
0.01091,0.00251
0.00204,0.00047
0.00234,0.00054
0.00175,4.00E-04
0.04266,0.00982
0.03725,0.00858
0.0016,0.00037
0.00554,0.00128
0,0
0.02278,0.00524
0.01156,0.00266
6.00E-05,1.00E-05
0.00286,0.00066
0.00994,0.00229
2.00E-05,0
0.01275,0.00294
0.00253,0.00058
0.00467,0.00107
0.00886,0.00204
0.00029,7.00E-05
0.00379,0.00087
0.00419,0.00096
0.00467,0.00107
0.00175,4.00E-04
0.00087,2.00E-04
0.00613,0.00141
0.04713,0.01085
0.003,0.00069
0.00379,0.00087
0.00026,6.00E-05
0.0087,0.002
0.04151,0.00956
0.00239,0.00055
0.00838,0.00193
0.00841,0.00194
0.00035,8.00E-05
0.00963,0.00222
0.00139,0.00032
9.00E-05,2.00E-05
0.0019,0.00044
0.00043,1.00E-04
0.00321,0.00074
0.00028,6.00E-05
0.15205,0.03501
0.0329,0.00758
0.0021,0.00048
0.00052,0.00012
0.06368,0.01466
0.00078,0.00018
0.01631,0.00375
0.00204,0.00047
0.00263,6.00E-04
0.00026,6.00E-05
0.06252,0.01439
0.00262,6.00E-04
0.00071,0.00016
0.00934,0.00215
0.00233,0.00054
0.0016,0.00037
0.00379,0.00087
1.00E-05,0
0.00132,3.00E-04
0.00213,0.00049
0.00164,0.00038
0.00263,6.00E-04
0.00175,4.00E-04
0.01012,0.00233
0.00334,0.00077
0.00204,0.00047
0.00108,0.00025
0.14987,0.03451
2.00E-05,1.00E-05
0.00292,0.00067
0.01821,0.00419
0.00887,0.00204
0.00131,3.00E-04
0.01561,0.00359
0.00495,0.00114
0.00141,0.00032
0.00175,4.00E-04
0.00103,0.00024
0.00233,0.00054
0.00039,9.00E-05
0.00233,0.00054
0.00704,0.00162
0.00134,0.00031
0.0016,0.00037
0.01795,0.00413
0.00525,0.00121
0.0112,0.00258
0.0035,0.00081
0.00263,6.00E-04
0.00816,0.00188
0.01176,0.00271
0.00156,0.00036
0.01132,0.00261
0.00368,0.00085
0.00263,6.00E-04
0.00554,0.00128
0.00175,4.00E-04
0.00096,0.00022
0.0025,0.00058
0.00451,0.00104
0.00438,0.00101
0.00263,6.00E-04
0.00026,6.00E-05
0.00024,5.00E-05
0.00129,3.00E-04
0.00079,0.00018
0.00263,6.00E-04
0.00012,3.00E-05
0.00204,0.00047
2.00E-05,0
0.00263,6.00E-04
0.00292,0.00067
0.00343,0.00079
0.02076,0.00478
0.00127,0.00029
0.00849,0.00195
0.00884,0.00203
0.00642,0.00148
0.00175,4.00E-04
0.00642,0.00148
0.00175,4.00E-04
0.00408,0.00094
0.00048,0.00011
0.00231,0.00053
0.02597,0.00598
0.00343,0.00079
0.00061,0.00014
0.00214,0.00049
0.00451,0.00104
0.00021,5.00E-05
0.00233,0.00054
0.00408,0.00094
0.02513,0.00578
0.00057,0.00013
0.01464,0.00337
0.00175,4.00E-04
0.02841,0.00654
0.00233,0.00054
0.00233,0.00054
0.02289,0.00527
0.00266,0.00061
0.00268,0.00062
0.00043,1.00E-04
0.01124,0.00259
9.00E-05,2.00E-05
0.03501,0.00806
0.00104,0.00024
0.0019,0.00044
0.00063,0.00015
0.00233,0.00054
0.00204,0.00047
0.0035,0.00081
0.00233,0.00054
0.00681,0.00157
0.00014,3.00E-05
2.00E-05,0
0.00613,0.00141
0.00866,0.00199
0.01175,0.0027
0.00164,0.00038
0.09485,0.02184
0.0016,0.00037
0.00175,4.00E-04
0.00207,0.00048
0.00408,0.00094
0.00368,0.00085
0.00175,4.00E-04
0.00175,4.00E-04
0.00175,4.00E-04
0.04339,0.00999
0.04516,0.0104
0.01771,0.00408
0.00077,0.00018
0.00292,0.00067
0.00119,0.00027
8.00E-04,0.00018
0.00255,0.00059
0.00755,0.00174
0.0026,6.00E-04
0,0
0.02529,0.00582
0.00286,0.00066
0.00426,0.00098
0.00058,0.00013
0.01206,0.00278
0.00314,0.00072
0.00137,0.00031
0.00175,4.00E-04
0.00086,2.00E-04
0.01148,0.00264
0.00175,4.00E-04
0.00012,3.00E-05
0.00467,0.00107
0.00083,0.00019
0.00583,0.00134
0.00619,0.00143
0.00554,0.00128
0.00204,0.00047
0.00464,0.00107
0.00072,0.00017
0.00672,0.00155
0.00052,0.00012
0.00051,0.00012
0.01608,0.0037
1.00E-05,0
0.0034,0.00078
0.00175,4.00E-04
0.00067,0.00015
0.01063,0.00245
0.06729,0.01549
0.00233,0.00054
0.00321,0.00074
0.09241,0.02128
0.00067,0.00015
0.00292,0.00067
0.01924,0.00443
0.0023,0.00053
0.01225,0.00282
0.0131,0.00302
0.00788,0.00181
0.0035,0.00081
0.00489,0.00113
0,0
0.0213,0.0049
0.0013,3.00E-04
0.00063,0.00015
0.00088,2.00E-04
0.00204,0.00047
0.00233,0.00054
0.00067,0.00015
0.01431,0.00329
0.00026,6.00E-05
0.04998,0.01151
0.00023,5.00E-05
0.00854,0.00197
0.0035,0.00081
0.00027,6.00E-05
9.00E-05,2.00E-05
0.01581,0.00364
0.00263,0.00061
0.14634,0.03369
0.00126,0.00029
0.00426,0.00098
0.09158,0.02108
0.01722,0.00396
0.00525,0.00121
0.00127,0.00029
0.05882,0.01354
0,0
0.00175,4.00E-04
0.00068,0.00016
0.00023,5.00E-05
0.00204,0.00047
0.0035,0.00081
3.00E-05,1.00E-05
0.00379,0.00087
0.00408,0.00094
0.00788,0.00181
0.00175,4.00E-04
7.00E-04,0.00016
0.00175,4.00E-04
0.00123,0.00028
0.00134,0.00031
0.00325,0.00075
0,0
0.08705,0.02004
0.00011,3.00E-05
4.00E-05,1.00E-05
0.00379,0.00087
0.00846,0.00195
0.00792,0.00182
0.00623,0.00143
0.00043,1.00E-04
0.00092,0.00021
0.00175,4.00E-04
0.00341,0.00078
0.00347,8.00E-04
0.0131,0.00302
1.00E-05,0
0.01991,0.00458
0.00292,0.00067
0.04271,0.00983
0.00171,0.00039
0.00263,6.00E-04
0.02603,0.00599
0.02513,0.00578
0.00882,0.00203
0.00175,4.00E-04
0.01684,0.00388
0.00106,0.00024
0.00376,0.00086
0.00064,0.00015
0.00168,0.00039
0.00036,8.00E-05
0.00068,0.00016
4.00E-05,1.00E-05
0.01995,0.00459
0.14407,0.03317
0.00316,0.00073
0.00263,0.00061
0.00028,6.00E-05
0.00636,0.00147
0.00263,6.00E-04
0.00525,0.00121
0.00316,0.00073
0,0
0.00137,0.00031
0.00233,0.00054
0.00175,4.00E-04
0.00204,0.00047
0.00011,3.00E-05
0.00175,4.00E-04
9.00E-05,2.00E-05
0.00012,3.00E-05
0.00947,0.00218
0.00379,0.00087
0.00127,0.00029
0.00438,0.00101
0.62887,0.14479
0.00023,5.00E-05
0.0035,8.00E-04
0.00406,0.00093
0.00245,0.00056
0.00496,0.00114
0.00479,0.0011
0.24421,0.05622
0.00663,0.00153
0.02692,0.0062
0.00368,0.00085
0.00092,0.00021
0.00204,0.00047
0.00049,0.00011
0.00868,0.002
0.00013,3.00E-05
0.06834,0.01573
0.00043,1.00E-04
0.00039,9.00E-05
0.00627,0.00144
0.00263,6.00E-04
0.00385,0.00089
0.00263,6.00E-04
0.00076,0.00018
0.00015,4.00E-05
0.00604,0.00139
0.00286,0.00066
0.00033,8.00E-05
0.00011,3.00E-05
0.00015,4.00E-05
0.00204,0.00047
0.02865,0.0066
0.01176,0.00271
0.0013,3.00E-04
0.07397,0.01703
5.00E-05,1.00E-05
0.00566,0.0013
0.00175,4.00E-04
0.00263,6.00E-04
0.0498,0.01147
0.00115,0.00026
0.00681,0.00157
0.0035,0.00081
0.01848,0.00425
0.00379,0.00087
0.01568,0.00361
1.00E-05,0
0.00175,4.00E-04
0.00059,0.00013
0.00263,6.00E-04
0.00292,0.00067
0.00175,4.00E-04
0.00486,0.00112
9.00E-05,2.00E-05
0.00233,0.00054
0.00175,4.00E-04
8.00E-05,2.00E-05
0.02258,0.0052
0.00866,0.00199
0.01087,0.0025
0.01878,0.00432
0.00175,4.00E-04
0.00175,4.00E-04
0.00137,0.00032
0.00676,0.00156
0.00079,0.00018
0.00374,0.00086
0.00204,0.00047
0.00175,4.00E-04
0.00321,0.00074
0.00039,9.00E-05
0.00204,0.00047
0.00292,0.00067
0.01262,0.0029
0.00123,0.00028
0.00424,0.00098
0.00175,4.00E-04
0.00811,0.00187
0.1038,0.0239
0.0035,0.00081
0.00101,0.00023
0.00087,2.00E-04
0.00021,5.00E-05
0.00268,0.00062
0.0016,0.00037
0.00321,0.00074
0.00472,0.00109
0.00181,0.00042
0.01168,0.00269
0.02039,0.0047
0.00292,0.00067
0.0019,0.00044
0.00119,0.00028
0.0035,0.00081
0.00175,4.00E-04
0.00204,0.00047
0.00175,4.00E-04
0.00109,0.00025
0.00934,0.00215
0.01509,0.00347
0.00548,0.00126
8.00E-05,2.00E-05
0.00204,0.00047
0.00076,0.00018
0.00525,0.00121
0.00124,0.00028
0.00128,0.00029
0.0026,6.00E-04
0.00978,0.00225
0.00806,0.00185
0.00642,0.00148
0.07338,0.01689
0.0035,0.00081
0.00026,6.00E-05
0.03389,0.0078
0.00175,4.00E-04
0.0035,0.00081
0.0019,0.00044
0.00026,6.00E-05
0.00408,0.00094
0.0426,0.00981
0.00175,4.00E-04
9.00E-05,2.00E-05
0.01468,0.00338
0.00034,8.00E-05
0.00175,4.00E-04
0.00204,0.00047
0.00535,0.00123
0.00175,4.00E-04
0.00141,0.00032
0.00525,0.00121
0.0035,0.00081
0.00204,0.00047
0.00056,0.00013
0.00011,3.00E-05
0.09687,0.0223
0.00263,6.00E-04
0.00292,0.00067
1.00E-05,0
0.00025,6.00E-05
0.0035,0.00081
0.00321,0.00074
4.00E-05,1.00E-05
0.0159,0.00366
0.00791,0.00182
0.00438,0.00101
0.00292,0.00067
0.00263,6.00E-04
0.00175,4.00E-04
0.00467,0.00107
0.00419,0.00096
1.00E-05,0
0.00285,0.00066
0.00817,0.00188
0.00146,0.00034
0.02603,0.00599
0.00207,0.00048
0.00022,5.00E-05
0.00012,3.00E-05
0.00158,0.00036
0.01206,0.00278
0.00292,0.00067
0.01123,0.00258
0.00478,0.0011
0.00128,3.00E-04
4.00E-05,1.00E-05
0.04492,0.01034
0.00408,0.00094
0.01359,0.00313
0.00026,6.00E-05
0.00613,0.00141
0.0039,9.00E-04
0.00018,4.00E-05
0.00233,0.00054
0.0019,0.00044
0.00292,0.00067
0.00913,0.0021
0.00232,0.00054
0.02135,0.00492
0.00028,6.00E-05
0.00286,0.00066
0.01957,0.0045
0.00212,0.00049
0.00175,4.00E-04
0.01777,0.00409
0.01672,0.00385
0.00263,6.00E-04
0.0094,0.00216
0.00034,8.00E-05
0.00282,0.00065
0.01796,0.00413
0.00114,0.00026
0.00233,0.00054
0.00292,0.00067
0.00073,0.00017
0.00619,0.00143
0.00175,4.00E-04
0.00204,0.00047
0.01627,0.00375
0.00292,0.00067
0.00676,0.00156
0.00898,0.00207
0.00026,6.00E-05
0.05737,0.01321
0.07295,0.0168
0.00204,0.00047
0.00397,0.00091
0.00408,0.00094
0.00158,0.00036
0.00583,0.00134
0.00181,0.00042
0.00408,0.00094
